data,brick,regiao,categoria,vendas_clamed,vendas_concorrencia,receita,total_mercado,market_share_clamed
2025-01-03,26 - BRICK_26,Sul,OTC,8839.58,0.0,8839.58,8839.58,100.0
2025-01-03,28 - BRICK_28,Sudeste,Generico,0.0,948.87,948.87,948.87,0.0
2025-01-03,28 - BRICK_28,Sudeste,Higiene,0.0,518.54,518.54,518.54,0.0
2025-01-03,29 - BRICK_29,Sul,Generico,670.98,6190.52,6861.5,6861.5,9.77891131676747
2025-01-03,29 - BRICK_29,Sul,Higiene,10149.179999999998,1617.63,11766.809999999998,11766.809999999998,86.25260372182436
2025-01-03,30 - BRICK_30,Centro-Oeste,Higiene,335.63,0.0,335.63,335.63,100.0
2025-01-03,30 - BRICK_30,Sudeste,Vitaminas,5116.78,0.0,5116.78,5116.78,100.0
2025-01-03,30 - BRICK_30,Sul,Vitaminas,646.46,0.0,646.46,646.46,100.0
2025-01-03,31 - BRICK_31,Sudeste,Vitaminas,46.9,0.0,46.9,46.9,100.0
2025-01-03,31 - BRICK_31,Sul,Generico,0.0,10229.76,10229.76,10229.76,0.0
2025-01-03,31 - BRICK_31,Sul,Higiene,0.0,4433.38,4433.38,4433.38,0.0
2025-01-03,32 - BRICK_32,Sudeste,Generico,0.0,8462.48,8462.48,8462.48,0.0
2025-01-03,32 - BRICK_32,Sul,Higiene,996.12,448.76,1444.88,1444.88,68.94136537290294
2025-01-03,32 - BRICK_32,Sul,OTC,9394.47,0.0,9394.47,9394.47,100.0
2025-01-03,33 - BRICK_33,Centro-Oeste,Vitaminas,0.0,393.53,393.53,393.53,0.0
2025-01-03,33 - BRICK_33,Sul,Vitaminas,380.04,369.25,749.29,749.29,50.72001494748363
2025-01-03,34 - BRICK_34,Sudeste,Higiene,0.0,11256.18,11256.18,11256.18,0.0
2025-01-03,34 - BRICK_34,Sul,OTC,13723.25,0.0,13723.25,13723.25,100.0
2025-01-03,35 - BRICK_35,Centro-Oeste,Higiene,8209.8,0.0,8209.8,8209.8,100.0
2025-01-03,35 - BRICK_35,Sul,Generico,11542.55,0.0,11542.55,11542.55,100.0
2025-01-03,36 - BRICK_36,Centro-Oeste,Generico,0.0,838.72,838.72,838.72,0.0
2025-01-03,36 - BRICK_36,Centro-Oeste,OTC,0.0,851.32,851.32,851.32,0.0
2025-01-03,37 - BRICK_37,Centro-Oeste,Higiene,4592.74,0.0,4592.74,4592.74,100.0
2025-01-03,37 - BRICK_37,Centro-Oeste,Vitaminas,0.0,608.93,608.93,608.93,0.0
2025-01-03,37 - BRICK_37,Sul,Generico,9657.06,0.0,9657.06,9657.06,100.0
2025-01-03,37 - BRICK_37,Sul,OTC,0.0,9758.76,9758.76,9758.76,0.0
2025-01-03,38 - BRICK_38,Sudeste,Generico,13842.84,0.0,13842.84,13842.84,100.0
2025-01-03,38 - BRICK_38,Sul,Generico,0.0,11291.55,11291.55,11291.55,0.0
2025-01-03,38 - BRICK_38,Sul,Vitaminas,724.17,0.0,724.17,724.17,100.0
2025-01-03,39 - BRICK_39,Centro-Oeste,Higiene,0.0,0.0,0.0,0.0,0.0
2025-01-03,40 - BRICK_40,Centro-Oeste,Higiene,0.0,9538.16,9538.16,9538.16,0.0
2025-01-03,41 - BRICK_41,Sudeste,Higiene,8188.35,0.0,8188.35,8188.35,100.0
2025-01-03,41 - BRICK_41,Sul,Vitaminas,0.0,920.6,920.6,920.6,0.0
2025-01-03,42 - BRICK_42,Sul,Vitaminas,0.0,437.92,437.92,437.92,0.0
2025-01-03,43 - BRICK_43,Sudeste,Vitaminas,0.0,5901.62,5901.62,5901.62,0.0
2025-01-03,44 - BRICK_44,Centro-Oeste,Generico,0.0,8013.93,8013.93,8013.93,0.0
2025-01-03,44 - BRICK_44,Centro-Oeste,OTC,944.34,0.0,944.34,944.34,100.0
2025-01-03,44 - BRICK_44,Sul,Generico,8519.12,0.0,8519.12,8519.12,100.0
2025-01-03,44 - BRICK_44,Sul,Higiene,3044.07,0.0,3044.07,3044.07,100.0
2025-01-03,44 - BRICK_44,Sul,Vitaminas,0.0,759.96,759.96,759.96,0.0
2025-01-03,45 - BRICK_45,Centro-Oeste,Higiene,4101.6,11381.720000000001,15483.32,15483.320000000002,26.490442618249833
2025-01-03,45 - BRICK_45,Sul,OTC,0.0,108.32,108.32,108.32,0.0
2025-01-03,46 - BRICK_46,Centro-Oeste,Higiene,9139.38,0.0,9139.38,9139.38,100.0
2025-01-03,46 - BRICK_46,Sudeste,Generico,8053.4,8026.45,16079.849999999999,16079.849999999999,50.08380053296517
2025-01-03,46 - BRICK_46,Sudeste,Higiene,432.34,735.66,1168.0,1168.0,37.015410958904106
2025-01-03,46 - BRICK_46,Sudeste,OTC,0.0,1027.32,1027.32,1027.32,0.0
2025-01-03,46 - BRICK_46,Sul,OTC,0.0,1485.7,1485.7,1485.7,0.0
2025-01-03,47 - BRICK_47,Centro-Oeste,Higiene,0.0,1086.6,1086.6,1086.6,0.0
2025-01-03,47 - BRICK_47,Sudeste,Generico,6314.73,16060.59,22375.32,22375.32,28.221853363437926
2025-01-03,47 - BRICK_47,Sudeste,Higiene,0.0,4780.5,4780.5,4780.5,0.0
2025-01-03,47 - BRICK_47,Sudeste,Vitaminas,6582.03,0.0,6582.03,6582.03,100.0
2025-01-03,47 - BRICK_47,Sul,Higiene,9827.64,0.0,9827.64,9827.64,100.0
2025-01-03,47 - BRICK_47,Sul,OTC,14768.32,0.0,14768.32,14768.32,100.0
2025-01-03,48 - BRICK_48,Sudeste,Vitaminas,387.31,0.0,387.31,387.31,100.0
2025-01-03,49 - BRICK_49,Centro-Oeste,Higiene,7138.98,0.0,7138.98,7138.98,100.0
2025-01-03,49 - BRICK_49,Sudeste,Generico,7863.45,0.0,7863.45,7863.45,100.0
2025-01-03,49 - BRICK_49,Sudeste,Vitaminas,577.98,0.0,577.98,577.98,100.0
2025-01-03,5 - BRICK_5,Centro-Oeste,Vitaminas,0.0,413.69,413.69,413.69,0.0
2025-01-03,5 - BRICK_5,Sudeste,Vitaminas,345.13,0.0,345.13,345.13,100.0
2025-01-03,5 - BRICK_5,Sul,Higiene,5916.72,0.0,5916.72,5916.72,100.0
2025-01-03,50 - BRICK_50,Centro-Oeste,Generico,0.0,896.35,896.35,896.35,0.0
2025-01-03,50 - BRICK_50,Sudeste,Vitaminas,7695.12,0.0,7695.12,7695.12,100.0
2025-01-03,6 - BRICK_6,Centro-Oeste,Higiene,714.48,0.0,714.48,714.48,100.0
2025-01-03,6 - BRICK_6,Centro-Oeste,Vitaminas,0.0,829.64,829.64,829.64,0.0
2025-01-03,6 - BRICK_6,Sudeste,Vitaminas,10585.24,0.0,10585.24,10585.24,100.0
2025-01-03,6 - BRICK_6,Sul,Vitaminas,8466.2,0.0,8466.2,8466.2,100.0
2025-01-03,7 - BRICK_7,Centro-Oeste,Generico,8444.88,8034.88,16479.76,16479.76,51.243950154613906
2025-01-03,7 - BRICK_7,Centro-Oeste,Higiene,11483.82,0.0,11483.82,11483.82,100.0
2025-01-03,7 - BRICK_7,Sul,Higiene,0.0,16940.14,16940.14,16940.14,0.0
2025-01-03,7 - BRICK_7,Sul,OTC,0.0,12722.64,12722.64,12722.64,0.0
2025-01-03,8 - BRICK_8,Centro-Oeste,Generico,14284.8,0.0,14284.8,14284.8,100.0
2025-01-03,8 - BRICK_8,Sudeste,Generico,0.0,23219.6,23219.6,23219.6,0.0
2025-01-03,8 - BRICK_8,Sudeste,Vitaminas,1401.0300000000002,0.0,1401.0300000000002,1401.0300000000002,100.0
2025-01-03,8 - BRICK_8,Sul,Higiene,0.0,75.48,75.48,75.48,0.0
2025-01-03,9 - BRICK_9,Sudeste,Higiene,0.0,7817.37,7817.37,7817.37,0.0
2025-01-03,9 - BRICK_9,Sul,Generico,0.0,1511.23,1511.23,1511.23,0.0
2025-01-03,9 - BRICK_9,Sul,OTC,0.0,16496.82,16496.82,16496.82,0.0
2025-01-03,9 - BRICK_9,Sul,Vitaminas,6265.16,0.0,6265.16,6265.16,100.0
2025-01-04,1 - BRICK_1,Sudeste,Vitaminas,0.0,3958.88,3958.88,3958.88,0.0
2025-01-04,1 - BRICK_1,Sul,Vitaminas,4087.16,0.0,4087.16,4087.16,100.0
2025-01-04,10 - BRICK_10,Centro-Oeste,Generico,0.0,14899.8,14899.8,14899.8,0.0
2025-01-04,10 - BRICK_10,Centro-Oeste,Higiene,0.0,0.0,0.0,0.0,0.0
2025-01-04,10 - BRICK_10,Sudeste,Higiene,0.0,1147.79,1147.79,1147.79,0.0
2025-01-04,11 - BRICK_11,Sudeste,Higiene,0.0,9092.37,9092.37,9092.37,0.0
2025-01-04,12 - BRICK_12,Centro-Oeste,OTC,836.3,0.0,836.3,836.3,100.0
2025-01-04,13 - BRICK_13,Sudeste,Generico,739.8,0.0,739.8,739.8,100.0
2025-01-04,13 - BRICK_13,Sudeste,OTC,1381.62,0.0,1381.62,1381.62,100.0
2025-01-04,14 - BRICK_14,Centro-Oeste,Vitaminas,0.0,451.32,451.32,451.32,0.0
2025-01-04,14 - BRICK_14,Sudeste,Higiene,441.68,0.0,441.68,441.68,100.0
2025-01-04,15 - BRICK_15,Sudeste,OTC,9805.8,0.0,9805.8,9805.8,100.0
2025-01-04,15 - BRICK_15,Sul,Generico,1181.46,0.0,1181.46,1181.46,100.0
2025-01-04,15 - BRICK_15,Sul,Higiene,0.0,6810.92,6810.92,6810.92,0.0
2025-01-04,15 - BRICK_15,Sul,Vitaminas,0.0,499.28,499.28,499.28,0.0
2025-01-04,16 - BRICK_16,Sul,Higiene,4422.75,0.0,4422.75,4422.75,100.0
2025-01-04,17 - BRICK_17,Sudeste,Vitaminas,48.97,0.0,48.97,48.97,100.0
2025-01-04,17 - BRICK_17,Sul,Generico,8322.79,0.0,8322.79,8322.79,100.0
2025-01-04,18 - BRICK_18,Centro-Oeste,Generico,10059.18,0.0,10059.18,10059.18,100.0
2025-01-04,18 - BRICK_18,Centro-Oeste,OTC,0.0,9310.44,9310.44,9310.44,0.0
2025-01-04,2 - BRICK_2,Centro-Oeste,Generico,11552.55,0.0,11552.55,11552.55,100.0
2025-01-04,2 - BRICK_2,Sudeste,Higiene,0.0,1174.88,1174.88,1174.88,0.0
2025-01-04,20 - BRICK_20,Centro-Oeste,Higiene,5803.94,0.0,5803.94,5803.94,100.0
2025-01-04,20 - BRICK_20,Sudeste,Vitaminas,0.0,46.86,46.86,46.86,0.0
2025-01-04,20 - BRICK_20,Sul,Higiene,9505.65,0.0,9505.65,9505.65,100.0
2025-01-04,20 - BRICK_20,Sul,OTC,0.0,15136.02,15136.02,15136.02,0.0
2025-01-04,21 - BRICK_21,Sudeste,Higiene,0.0,1112.56,1112.56,1112.56,0.0
2025-01-04,22 - BRICK_22,Centro-Oeste,Higiene,0.0,375.26,375.26,375.26,0.0
2025-01-04,23 - BRICK_23,Sudeste,Higiene,9971.88,0.0,9971.88,9971.88,100.0
2025-01-04,24 - BRICK_24,Sudeste,Higiene,636.96,0.0,636.96,636.96,100.0
2025-01-04,24 - BRICK_24,Sudeste,OTC,0.0,1677.95,1677.95,1677.95,0.0
2025-01-04,24 - BRICK_24,Sul,Vitaminas,345.3,0.0,345.3,345.3,100.0
2025-01-04,25 - BRICK_25,Centro-Oeste,Higiene,437.19,0.0,437.19,437.19,100.0
2025-01-04,25 - BRICK_25,Sul,Higiene,4610.09,0.0,4610.09,4610.09,100.0
2025-01-04,26 - BRICK_26,Sudeste,OTC,0.0,117.39,117.39,117.39,0.0
2025-01-04,26 - BRICK_26,Sudeste,Vitaminas,0.0,355.99,355.99,355.99,0.0
2025-01-04,26 - BRICK_26,Sul,Vitaminas,713.5,0.0,713.5,713.5,100.0
2025-01-04,27 - BRICK_27,Centro-Oeste,OTC,0.0,931.32,931.32,931.32,0.0
2025-01-04,27 - BRICK_27,Sudeste,OTC,11058.76,0.0,11058.76,11058.76,100.0
2025-01-04,27 - BRICK_27,Sudeste,Vitaminas,492.63,0.0,492.63,492.63,100.0
2025-01-04,28 - BRICK_28,Sudeste,Higiene,0.0,3981.16,3981.16,3981.16,0.0
2025-01-04,28 - BRICK_28,Sudeste,OTC,972.72,0.0,972.72,972.72,100.0
2025-01-04,29 - BRICK_29,Sudeste,Generico,14721.72,0.0,14721.72,14721.72,100.0
2025-01-04,29 - BRICK_29,Sul,Generico,0.0,9179.82,9179.82,9179.82,0.0
2025-01-04,29 - BRICK_29,Sul,Higiene,0.0,10289.85,10289.85,10289.85,0.0
2025-01-04,29 - BRICK_29,Sul,OTC,0.0,1542.08,1542.08,1542.08,0.0
2025-01-04,29 - BRICK_29,Sul,Vitaminas,519.78,0.0,519.78,519.78,100.0
2025-01-04,3 - BRICK_3,Sudeste,Higiene,458.92,0.0,458.92,458.92,100.0
2025-01-04,3 - BRICK_3,Sudeste,Vitaminas,0.0,721.28,721.28,721.28,0.0
2025-01-04,30 - BRICK_30,Centro-Oeste,Vitaminas,486.49,454.93,941.4200000000001,941.4200000000001,51.67619128550487
2025-01-04,30 - BRICK_30,Sudeste,Generico,6194.55,0.0,6194.55,6194.55,100.0
2025-01-04,30 - BRICK_30,Sul,Generico,0.0,14712.36,14712.36,14712.36,0.0
2025-01-04,30 - BRICK_30,Sul,Higiene,4749.52,0.0,4749.52,4749.52,100.0
2025-01-04,31 - BRICK_31,Sul,Higiene,397.65,8053.26,8450.91,8450.91,4.705410423256193
2025-01-04,31 - BRICK_31,Sul,OTC,1052.22,0.0,1052.22,1052.22,100.0
2025-01-04,32 - BRICK_32,Sudeste,Higiene,0.0,6521.68,6521.68,6521.68,0.0
2025-01-04,32 - BRICK_32,Sudeste,Vitaminas,0.0,394.17,394.17,394.17,0.0
2025-01-04,32 - BRICK_32,Sul,Higiene,0.0,12136.3,12136.3,12136.3,0.0
2025-01-04,33 - BRICK_33,Centro-Oeste,Higiene,0.0,7675.41,7675.41,7675.41,0.0
2025-01-04,33 - BRICK_33,Sul,Higiene,0.0,7288.48,7288.48,7288.48,0.0
2025-01-04,33 - BRICK_33,Sul,Vitaminas,730.51,0.0,730.51,730.51,100.0
2025-01-04,34 - BRICK_34,Sudeste,Higiene,658.82,0.0,658.82,658.82,100.0
2025-01-04,34 - BRICK_34,Sul,OTC,15697.44,0.0,15697.44,15697.44,100.0
2025-01-04,35 - BRICK_35,Centro-Oeste,Higiene,1034.6,0.0,1034.6,1034.6,100.0
2025-01-04,35 - BRICK_35,Sudeste,Higiene,0.0,924.81,924.81,924.81,0.0
2025-01-04,35 - BRICK_35,Sul,Higiene,7146.6,0.0,7146.6,7146.6,100.0
2025-01-04,37 - BRICK_37,Centro-Oeste,OTC,4746.79,0.0,4746.79,4746.79,100.0
2025-01-04,37 - BRICK_37,Centro-Oeste,Vitaminas,0.0,5747.18,5747.18,5747.18,0.0
2025-01-04,37 - BRICK_37,Sul,Higiene,0.0,664.54,664.54,664.54,0.0
2025-01-04,38 - BRICK_38,Centro-Oeste,Higiene,584.13,0.0,584.13,584.13,100.0
2025-01-04,38 - BRICK_38,Sul,Generico,1444.59,0.0,1444.59,1444.59,100.0
2025-01-04,38 - BRICK_38,Sul,Vitaminas,0.0,681.88,681.88,681.88,0.0
2025-01-04,39 - BRICK_39,Sul,Generico,0.0,15937.67,15937.67,15937.67,0.0
2025-01-04,39 - BRICK_39,Sul,Vitaminas,524.24,0.0,524.24,524.24,100.0
2025-01-04,41 - BRICK_41,Centro-Oeste,Higiene,950.12,12566.43,13516.550000000001,13516.550000000001,7.029308514376818
2025-01-04,41 - BRICK_41,Sudeste,Higiene,9364.32,0.0,9364.32,9364.32,100.0
2025-01-04,41 - BRICK_41,Sul,Higiene,408.47,0.0,408.47,408.47,100.0
2025-01-04,41 - BRICK_41,Sul,OTC,17538.84,0.0,17538.84,17538.84,100.0
2025-01-04,43 - BRICK_43,Centro-Oeste,Generico,918.92,0.0,918.92,918.92,100.0
2025-01-04,43 - BRICK_43,Centro-Oeste,OTC,0.0,556.84,556.84,556.84,0.0
2025-01-04,44 - BRICK_44,Centro-Oeste,Higiene,0.0,11219.46,11219.46,11219.46,0.0
2025-01-04,44 - BRICK_44,Centro-Oeste,Vitaminas,637.96,4022.71,4660.67,4660.67,13.68816071509032
2025-01-04,44 - BRICK_44,Sudeste,Generico,12373.65,0.0,12373.65,12373.65,100.0
2025-01-04,44 - BRICK_44,Sudeste,Higiene,8625.52,10261.55,18887.07,18887.07,45.66891529496105
2025-01-04,44 - BRICK_44,Sul,Vitaminas,480.82,0.0,480.82,480.82,100.0
2025-01-04,45 - BRICK_45,Centro-Oeste,OTC,952.11,0.0,952.11,952.11,100.0
2025-01-04,45 - BRICK_45,Sul,Vitaminas,0.0,5145.06,5145.06,5145.06,0.0
2025-01-04,46 - BRICK_46,Sudeste,Generico,892.2,0.0,892.2,892.2,100.0
2025-01-04,46 - BRICK_46,Sudeste,Vitaminas,0.0,3214.79,3214.79,3214.79,0.0
2025-01-04,46 - BRICK_46,Sul,Higiene,5344.16,0.0,5344.16,5344.16,100.0
2025-01-04,47 - BRICK_47,Centro-Oeste,Higiene,12089.7,0.0,12089.7,12089.7,100.0
2025-01-04,47 - BRICK_47,Sudeste,Generico,10554.39,0.0,10554.39,10554.39,100.0
2025-01-04,48 - BRICK_48,Sudeste,Higiene,0.0,5391.28,5391.28,5391.28,0.0
2025-01-04,48 - BRICK_48,Sul,Higiene,4006.05,0.0,4006.05,4006.05,100.0
2025-01-04,48 - BRICK_48,Sul,Vitaminas,449.79,0.0,449.79,449.79,100.0
2025-01-04,49 - BRICK_49,Sul,OTC,11792.96,0.0,11792.96,11792.96,100.0
2025-01-04,5 - BRICK_5,Centro-Oeste,Generico,0.0,1103.12,1103.12,1103.12,0.0
2025-01-04,5 - BRICK_5,Centro-Oeste,Higiene,0.0,669.56,669.56,669.56,0.0
2025-01-04,5 - BRICK_5,Centro-Oeste,OTC,1306.92,12450.2,13757.12,13757.12,9.499953478635064
2025-01-04,5 - BRICK_5,Sudeste,Higiene,0.0,5723.58,5723.58,5723.58,0.0
2025-01-04,5 - BRICK_5,Sul,Higiene,9619.289999999999,0.0,9619.289999999999,9619.289999999999,100.0
2025-01-04,50 - BRICK_50,Sudeste,Higiene,0.0,11530.14,11530.14,11530.14,0.0
2025-01-04,6 - BRICK_6,Centro-Oeste,Generico,0.0,10140.84,10140.84,10140.84,0.0
2025-01-04,6 - BRICK_6,Centro-Oeste,Vitaminas,0.0,530.48,530.48,530.48,0.0
2025-01-04,6 - BRICK_6,Sudeste,Higiene,81.9,8228.07,8309.97,8309.97,0.9855631247766238
2025-01-04,6 - BRICK_6,Sudeste,Vitaminas,6503.66,0.0,6503.66,6503.66,100.0
2025-01-04,6 - BRICK_6,Sul,Vitaminas,0.0,926.5799999999999,926.5799999999999,926.5799999999999,0.0
2025-01-04,7 - BRICK_7,Sudeste,Higiene,0.0,5957.58,5957.58,5957.58,0.0
2025-01-04,7 - BRICK_7,Sudeste,Vitaminas,5591.21,0.0,5591.21,5591.21,100.0
2025-01-04,7 - BRICK_7,Sul,Higiene,0.0,10079.3,10079.3,10079.3,0.0
2025-01-04,8 - BRICK_8,Centro-Oeste,Vitaminas,0.0,359.6,359.6,359.6,0.0
2025-01-04,9 - BRICK_9,Centro-Oeste,OTC,0.0,1512.9,1512.9,1512.9,0.0
2025-01-04,9 - BRICK_9,Centro-Oeste,Vitaminas,8076.04,0.0,8076.04,8076.04,100.0
2025-01-04,9 - BRICK_9,Sudeste,Generico,630.42,12605.92,13236.34,13236.34,4.7627969665330445
2025-01-04,9 - BRICK_9,Sul,Vitaminas,0.0,5742.8,5742.8,5742.8,0.0
2025-01-05,1 - BRICK_1,Centro-Oeste,OTC,0.0,11794.41,11794.41,11794.41,0.0
2025-01-05,1 - BRICK_1,Centro-Oeste,Vitaminas,0.0,4114.94,4114.94,4114.94,0.0
2025-01-05,1 - BRICK_1,Sudeste,Generico,1039.61,0.0,1039.61,1039.61,100.0
2025-01-05,1 - BRICK_1,Sudeste,Higiene,442.08,5169.82,5611.9,5611.9,7.877545929186194
2025-01-05,1 - BRICK_1,Sul,OTC,0.0,15372.72,15372.72,15372.72,0.0
2025-01-05,10 - BRICK_10,Centro-Oeste,OTC,0.0,19983.1,19983.1,19983.1,0.0
2025-01-05,10 - BRICK_10,Sudeste,Generico,0.0,12787.83,12787.83,12787.83,0.0
2025-01-05,10 - BRICK_10,Sul,Generico,12361.0,0.0,12361.0,12361.0,100.0
2025-01-05,10 - BRICK_10,Sul,OTC,0.0,17176.96,17176.96,17176.96,0.0
2025-01-05,13 - BRICK_13,Sudeste,Higiene,8947.52,0.0,8947.52,8947.52,100.0
2025-01-05,13 - BRICK_13,Sul,Higiene,6363.1,0.0,6363.1,6363.1,100.0
2025-01-05,14 - BRICK_14,Centro-Oeste,OTC,0.0,1387.14,1387.14,1387.14,0.0
2025-01-05,14 - BRICK_14,Sudeste,Higiene,0.0,35.21,35.21,35.21,0.0
2025-01-05,15 - BRICK_15,Sudeste,Higiene,6369.6,0.0,6369.6,6369.6,100.0
2025-01-05,15 - BRICK_15,Sudeste,OTC,1164.78,0.0,1164.78,1164.78,100.0
2025-01-05,15 - BRICK_15,Sul,Vitaminas,419.49,0.0,419.49,419.49,100.0
2025-01-05,16 - BRICK_16,Centro-Oeste,Higiene,7660.56,0.0,7660.56,7660.56,100.0
2025-01-05,16 - BRICK_16,Sul,Generico,9256.24,0.0,9256.24,9256.24,100.0
2025-01-05,16 - BRICK_16,Sul,Higiene,6238.92,0.0,6238.92,6238.92,100.0
2025-01-05,17 - BRICK_17,Centro-Oeste,Higiene,0.0,7735.86,7735.86,7735.86,0.0
2025-01-05,17 - BRICK_17,Sudeste,Generico,0.0,11408.67,11408.67,11408.67,0.0
2025-01-05,17 - BRICK_17,Sudeste,Higiene,0.0,11431.76,11431.76,11431.76,0.0
2025-01-05,17 - BRICK_17,Sul,OTC,0.0,861.96,861.96,861.96,0.0
2025-01-05,17 - BRICK_17,Sul,Vitaminas,5638.78,0.0,5638.78,5638.78,100.0
2025-01-05,18 - BRICK_18,Sudeste,Higiene,0.0,9424.76,9424.76,9424.76,0.0
2025-01-05,2 - BRICK_2,Sudeste,Generico,0.0,10290.2,10290.2,10290.2,0.0
2025-01-05,2 - BRICK_2,Sudeste,Higiene,0.0,1179.1,1179.1,1179.1,0.0
2025-01-05,20 - BRICK_20,Centro-Oeste,Vitaminas,0.0,523.62,523.62,523.62,0.0
2025-01-05,20 - BRICK_20,Sul,Higiene,0.0,8356.3,8356.3,8356.3,0.0
2025-01-05,23 - BRICK_23,Centro-Oeste,Vitaminas,0.0,6537.15,6537.15,6537.15,0.0
2025-01-05,23 - BRICK_23,Sudeste,OTC,16464.76,0.0,16464.76,16464.76,100.0
2025-01-05,23 - BRICK_23,Sudeste,Vitaminas,8240.4,0.0,8240.4,8240.4,100.0
2025-01-05,24 - BRICK_24,Sudeste,Generico,11953.76,0.0,11953.76,11953.76,100.0
2025-01-05,24 - BRICK_24,Sul,Higiene,5081.76,0.0,5081.76,5081.76,100.0
2025-01-05,25 - BRICK_25,Centro-Oeste,Higiene,5393.56,0.0,5393.56,5393.56,100.0
2025-01-05,25 - BRICK_25,Sudeste,Higiene,720.14,0.0,720.14,720.14,100.0
2025-01-05,27 - BRICK_27,Centro-Oeste,Vitaminas,373.38,0.0,373.38,373.38,100.0
2025-01-05,28 - BRICK_28,Sudeste,Generico,0.0,781.06,781.06,781.06,0.0
2025-01-05,28 - BRICK_28,Sudeste,Higiene,6541.49,0.0,6541.49,6541.49,100.0
2025-01-05,29 - BRICK_29,Centro-Oeste,Higiene,9684.57,0.0,9684.57,9684.57,100.0
2025-01-05,29 - BRICK_29,Sul,Generico,0.0,12733.58,12733.58,12733.58,0.0
2025-01-05,29 - BRICK_29,Sul,Higiene,9490.86,0.0,9490.86,9490.86,100.0
2025-01-05,30 - BRICK_30,Centro-Oeste,Generico,0.0,68.5,68.5,68.5,0.0
2025-01-05,30 - BRICK_30,Centro-Oeste,Higiene,0.0,477.84,477.84,477.84,0.0
2025-01-05,30 - BRICK_30,Centro-Oeste,OTC,9515.18,0.0,9515.18,9515.18,100.0
2025-01-05,30 - BRICK_30,Centro-Oeste,Vitaminas,0.0,357.59,357.59,357.59,0.0
2025-01-05,30 - BRICK_30,Sudeste,Generico,6398.4,0.0,6398.4,6398.4,100.0
2025-01-05,30 - BRICK_30,Sudeste,Vitaminas,599.84,0.0,599.84,599.84,100.0
2025-01-05,30 - BRICK_30,Sul,Vitaminas,936.11,0.0,936.11,936.11,100.0
2025-01-05,31 - BRICK_31,Sul,Generico,0.0,13849.0,13849.0,13849.0,0.0
2025-01-05,31 - BRICK_31,Sul,Higiene,0.0,9305.64,9305.64,9305.64,0.0
2025-01-05,32 - BRICK_32,Sudeste,OTC,1032.42,0.0,1032.42,1032.42,100.0
2025-01-05,33 - BRICK_33,Sul,Higiene,0.0,6802.72,6802.72,6802.72,0.0
2025-01-05,33 - BRICK_33,Sul,Vitaminas,313.33,0.0,313.33,313.33,100.0
2025-01-05,34 - BRICK_34,Sul,Generico,0.0,16332.75,16332.75,16332.75,0.0
2025-01-05,35 - BRICK_35,Centro-Oeste,Generico,9301.5,0.0,9301.5,9301.5,100.0
2025-01-05,36 - BRICK_36,Centro-Oeste,Vitaminas,514.28,0.0,514.28,514.28,100.0
2025-01-05,36 - BRICK_36,Sul,OTC,1215.42,0.0,1215.42,1215.42,100.0
2025-01-05,36 - BRICK_36,Sul,Vitaminas,0.0,3903.34,3903.34,3903.34,0.0
2025-01-05,37 - BRICK_37,Centro-Oeste,OTC,1501.2,0.0,1501.2,1501.2,100.0
2025-01-05,37 - BRICK_37,Sudeste,OTC,0.0,8435.5,8435.5,8435.5,0.0
2025-01-05,38 - BRICK_38,Sudeste,Vitaminas,0.0,409.31,409.31,409.31,0.0
2025-01-05,39 - BRICK_39,Centro-Oeste,Higiene,7720.35,0.0,7720.35,7720.35,100.0
2025-01-05,39 - BRICK_39,Sudeste,Generico,0.0,10271.64,10271.64,10271.64,0.0
2025-01-05,40 - BRICK_40,Centro-Oeste,Higiene,9786.56,0.0,9786.56,9786.56,100.0
2025-01-05,40 - BRICK_40,Sudeste,Generico,7879.44,0.0,7879.44,7879.44,100.0
2025-01-05,40 - BRICK_40,Sudeste,Higiene,8286.15,0.0,8286.15,8286.15,100.0
2025-01-05,40 - BRICK_40,Sul,Higiene,4058.95,0.0,4058.95,4058.95,100.0
2025-01-05,41 - BRICK_41,Centro-Oeste,Generico,0.0,11467.19,11467.19,11467.19,0.0
2025-01-05,41 - BRICK_41,Centro-Oeste,Higiene,9122.2,1067.2,10189.400000000001,10189.400000000001,89.52637054193573
2025-01-05,41 - BRICK_41,Centro-Oeste,OTC,0.0,15654.6,15654.6,15654.6,0.0
2025-01-05,41 - BRICK_41,Sudeste,Generico,8986.26,0.0,8986.26,8986.26,100.0
2025-01-05,41 - BRICK_41,Sul,Higiene,10442.18,13091.19,23533.370000000003,23533.370000000003,44.37180055385183
2025-01-05,42 - BRICK_42,Sul,Vitaminas,0.0,4283.78,4283.78,4283.78,0.0
2025-01-05,43 - BRICK_43,Sudeste,Vitaminas,0.0,6965.14,6965.14,6965.14,0.0
2025-01-05,44 - BRICK_44,Centro-Oeste,Vitaminas,0.0,1315.76,1315.76,1315.76,0.0
2025-01-05,44 - BRICK_44,Sudeste,Higiene,0.0,10223.0,10223.0,10223.0,0.0
2025-01-05,45 - BRICK_45,Centro-Oeste,Generico,6191.52,0.0,6191.52,6191.52,100.0
2025-01-05,45 - BRICK_45,Sul,Higiene,598.3,0.0,598.3,598.3,100.0
2025-01-05,46 - BRICK_46,Sudeste,Generico,0.0,9794.75,9794.75,9794.75,0.0
